"","Observed","Chao1","se.chao1","ACE","se.ACE","Shannon","Simpson","InvSimpson","Fisher"
"s5974",731,18876,2632.86086882007,910.648580033692,15.1560489004801,3.87550540581569,0.958338328384356,24.0028774943464,91.4257330653494
"s6101",497,497,0,497,11.122149669901,3.59171866669024,0.948835725118472,19.544887566872,58.9207457844597
"s6085",605,789.813333333333,38.1730358457314,782.918276902818,14.5855346278254,3.16685136128426,0.905326314432709,10.5625971357082,73.6821301534863
"s6012",891,1556.88732394366,112.250999498525,1306.77032447218,19.172310747903,2.95662979659181,0.796525526743053,4.91462139694153,114.687241471042
"s6003",641,641,0,641,12.6156429157553,3.93115831726758,0.963810582157421,27.6323870240168,78.6905885685923
"s6024",645,12273,1886.444252132,784.362731225568,13.9118198215964,3.96985474536247,0.965752375371337,29.1991053640279,79.2532701379228
"s5980",861,1032.04545454545,30.7085651612816,1066.3960612437,17.0168941988937,3.71280292513331,0.945516342131926,18.3541274416889,110.271831411488
"s6046",658,11684,1812.80586659412,787.833602724829,13.8613928384107,3.78232586791771,0.951631553007272,20.6746352668785,81.079381938295
"s6098",429,631.521739130435,47.7604065112986,608.11947507472,13.2175431329697,1.14590085788366,0.322290373581274,1.47555820519236,49.8757950141104
"s6044",721,822.210884353741,20.2149885696447,909.318852027124,15.8908178387336,3.54173556638055,0.937460516995468,15.9898987320942,89.9938137873961
"s6004",794,23799,3145.27629110588,1024.20346817369,16.3143772515572,3.79562439100847,0.947087729756882,18.8992079796475,100.496957599312
"s6041",728,876.545454545455,29.7546028107553,905.598638721236,15.3996863064961,3.95187181796664,0.961565462815655,26.0182656865016,90.9970551694065
"s5981",673,822.259259259259,31.5567058349217,809.644895310442,14.1881010329857,3.56155285602547,0.927852656332383,13.8605241602103,83.1866278565717
"s6018",795,922.12389380531,25.5219044236794,947.607029249815,15.327088411653,3.72849749885409,0.943030452601868,17.5532375746554,100.640532688855
"s6001",799,878.019607843137,16.7541773816845,928.374093148096,15.2385000648223,3.69388424017727,0.942412167735232,17.3647793409266,101.212442130238
"s6060",235,348.433333333333,33.9948749409444,365.426912313433,10.754187883854,0.807316319586257,0.250020334697893,1.33336948488754,25.3262566394421
"s5977",596,10466,1668.47351328619,724.71921632806,13.4971445053978,2.96232260806224,0.805444998007284,5.13993467018359,72.4345846008559
"s6031",955,1252.024,47.9015590253428,1255.78763245754,18.3760431838309,3.61799821526636,0.934315283376061,15.2242416713958,124.192225021123
"s6063",661,661,0,661,12.6789758912951,3.88062822001989,0.957968400391432,23.7916236667843,81.4958863250884
"s6080",524,951.5,99.722289196309,743.53807560619,14.5806736875197,2.06835009104614,0.633404185855623,2.72779983135914,62.5692906724498
"s5994",664,799.064516129032,28.1236884922676,820.437064444508,14.6402787384191,3.66535045690111,0.945832331398713,18.4611969800792,81.9181545261975
"s6091",321,461.926829268293,36.822851903014,456.574018313458,11.2942577758721,0.862050076839083,0.25430870713297,1.34103751722138,35.9523004195884
"s6029",827,930.011235955056,19.6091078396693,1011.17084866157,16.5537438216097,3.68413982060309,0.947086821660637,18.8988836313409,105.286745933344
"s6329",854,969.645833333333,22.4010896082914,1002.08582741568,15.6292894892857,3.21923812689245,0.856464458586995,6.96691558171388,109.242620195314
"s6299",659,725.796052631579,14.8875372109438,799.712654285726,14.5607731063482,3.39950303137973,0.923457297887759,13.0646027956215,81.2142050502254
"s6285",626,626,0,626,12.3800313294777,3.59210722338298,0.942885279127588,17.5086209776617,76.5958369166463
"s6439",528,528,0,528,11.4593319124104,3.39784945546863,0.908959973973168,10.9841796366059,63.1099647575504
"s6278",681,804.613636363636,26.665903549114,817.71115714033,14.479649931135,3.5787265718204,0.928062026053933,13.9008641075952,84.3205721950672
"s6387",695,695,0,695,13.0628805751589,3.6797822780351,0.941105739813524,16.9795833555547,86.2971659929598
"s6314",711,821.742857142857,23.4342957528163,837.55377167007,14.3676301180074,3.76900903780839,0.951677249146555,20.6941861201744,88.5684231291199
"s6383",751,887.631578947368,26.8928834502824,924.805024599014,15.404793955072,3.64867612420325,0.9390816683496,16.4154200042582,94.2867518798949
"s6287",729,924,36.9727592250878,929.461290771069,15.2990302824486,3.68537409809195,0.944932087846203,18.159395569731,91.1409237201837
"s6360",990,1108.59677419355,23.6668916769946,1118.16139303483,16.5599483077778,3.83531760584961,0.945771855555607,18.440608843355,129.439552776261
"s6367",970,1670.78125,121.753732210704,1306.1818470636,18.4149176041717,3.82176227770725,0.950192403902769,20.0772588592283,126.441109891802
"s6366",894,1037.05769230769,28.5287655866121,1040.1623223234,16.1340790245837,4.02705244404255,0.960184910377227,25.1161057145538,115.134616976757
"s6309",770,770,0,770,13.7473019785088,3.89309991475319,0.947640566716152,19.0987552248487,97.021224092991
"s6389",377,567.826086956522,45.4826533304228,556.63747541792,12.7188766339759,1.23286262206815,0.36850210379584,1.58353655017832,43.0988502235589
"s6400",610,610,0,610,12.2477164147873,3.79038717143082,0.956736256927984,23.1140425907075,74.3693988914129
"s6280",694,1216.22058823529,92.5994230791704,1142.40709729192,18.9423560608314,3.53273167334014,0.93617284027178,15.6673115999218,86.1553720725414
"s6420",529,6415,1132.94313737854,607.567922151588,11.8466378264267,3.5667592820845,0.937872179744258,16.0958487821335,63.2480117066563
"s6404",595,743.681318681319,30.4648434929838,777.778706443129,14.603060113029,2.43830497556902,0.708217588145292,3.42721137180107,72.2941216420984
"s6305",620,620,0,620,12.2997508498238,3.35871267180888,0.886386413054578,8.80176418054983,75.7610209489658
"s6438",529,529,0,529,11.4891252930761,3.76798031279632,0.951563506216121,20.6455901713684,63.2473469224513
"s6355",1059,1178.78195488722,23.4364981239812,1188.08696772639,17.0454129288186,4.07989812848725,0.955451256947793,22.4473224492126,139.889263303717
"s6363",843,1022.85087719298,33.190679926875,1023.28386417169,16.2206303422153,3.76850830633302,0.95115550967042,20.473138183088,107.623649603693
"s6353",1028,1165.34507042254,25.5395970599545,1194.40298310674,17.340996023984,3.95604863693254,0.944583025352412,18.0450124958873,135.184806853166
"s6380",765,970.294736842105,38.7300400114724,986.24793663359,16.6344406898248,3.79531846323693,0.953611198254549,21.5569267231195,96.2996901916824
"s6354",898,952,12.548014863257,989.922859795193,15.4249294822855,3.86694230142539,0.954848954115781,22.1478811933684,115.713105233721
"s6377",532,532,0,532,11.5325625946708,3.85911416519892,0.959432032561228,24.6499902049386,63.6558246224139
"s6311",587,1100,115.701171891189,793.812021840013,14.3560117321084,1.86461554024349,0.556418705349219,2.25437819867331,71.1883342356683
"s6374",565,837.506329113924,51.3376575838108,885.700171018432,16.6194316249203,1.38908680485993,0.396665914459004,1.657456497097,68.1621491858007
"s6371",650,977,61.1039197567129,976.430022086757,17.0818077855903,2.5710118174939,0.735274840987907,3.77750268894661,79.9546006067351
"s6430",613,613,0,613,12.167268154998,3.78028688962324,0.958828802432074,24.2888246898855,74.7853891138315
"s6434",605,768.116279069767,33.2594052799753,807.35903217817,14.7228393621254,3.53222889876746,0.944546722997621,18.0331993717358,73.6796065110507
"s6348",576,704.026315789474,28.5048855427505,707.322969918667,13.3429896894906,3.26595481217235,0.925158936634292,13.3616487397238,69.6745828347001
"s6337",779,1502.35714285714,146.262717124114,1075.72614665269,17.0624877035994,2.67449268903232,0.725151527047562,3.63836840444461,98.3210549638722
"s6313",640,640,0,640,12.5119318052809,3.34666233150129,0.886369925965073,8.80048709369517,78.5495766749939
"s6298",597,597,0,597,12.2023695422472,3.861365253493,0.954653471531406,22.0524047544805,72.569540930674
"s6351",733,816.654867256637,18.6912507451003,842.533734248317,14.4465960199318,3.80386023578607,0.949659672608925,19.8647893612488,91.7130315317214
"s6413",532,532,0,532,11.4999182736553,3.80071349494498,0.960167021688624,25.1048262618717,63.6531144405729
"s6284",545,545,0,545,11.6511998830848,3.719867646695,0.947409149520928,19.0147143636314,65.4256047665794
"s6336",603,603,0,603,12.2759860769928,3.76190153392327,0.948727730757678,19.5037203302591,73.4029441917138
"s6394",653,1171.14925373134,92.4594230700496,1141.18318595813,19.6853180281761,2.09947434503753,0.606495957566417,2.54126995447266,80.3750194865628
"s6319",681,856.011627906977,35.1454680862572,875.50916940023,15.1455830169005,3.81132810805129,0.95745650813436,23.5053578384723,84.320352592968
"s6316",688,13091,1979.87099807266,819.665018584012,14.0576663373131,3.79487036603678,0.951911274958743,20.7948952512687,85.3098008751234
"s6396",467,467,0,467,10.6865001191491,2.59772683722027,0.74439542167212,3.91229298998408,54.9047577232142
"s6423",907,968.885245901639,13.5951011697884,1014.30717698546,15.6472772318465,3.89263125736118,0.959269136998345,24.5514071223922,117.046484440831
"s6390",719,856.237623762376,27.8514277444426,887.998007000886,15.3161959258155,3.75038413701558,0.949499407680371,19.8017479413071,89.7101141276535
"s6291",714,12960,1961.07345297,833.438510968555,13.8805150858891,3.65547568232432,0.940888811435982,16.9172710664916,88.9993063682927
"s6293",760,18905,2632.86600365512,926.076482064327,15.2171807166191,3.79157951797896,0.952474033055477,21.0411289720268,95.5834085965737
"s6418",559,559,0,559,11.8214201750584,3.79738281955125,0.955936268454212,22.6944011530405,67.3394042828617
"s6407",847,20350,2779.18315444412,1003.90520461034,15.475276024332,3.93989209080076,0.962555557819891,26.706233068982,108.216555753812
"s6409",696,1002.55434782609,53.8794596140077,1038.26944786542,18.0091219266525,3.51933539848599,0.941564619976353,17.112920282119,86.4370220704153
"s6332",679,17332,2468.91065768034,875.708245943647,15.2615927302455,3.93685561013389,0.964433118964062,28.1160442207338,84.0399451437077
"s6327",697,14725,2171.16408428356,841.524344348523,14.5426641895699,3.89612148480604,0.961171132958686,25.7540349795939,86.5837200304368
"s6422",622,622,0,622,12.4228810779355,3.91673834870277,0.963455857748739,27.3641666870832,76.038126253613
"s6286",696,881.244186046512,36.7525248354685,894.949599588959,15.6343297994623,3.6246115307386,0.938149386519437,16.1679883791977,86.4429388062584
"s6277",754,21664,2928.08481050067,955.801336036826,15.4764201161707,3.78580106166187,0.955341472218217,22.3921398592972,94.7273724692424
"s6328",765,765,0,765,13.6122781945955,3.60495029927599,0.931216793450292,14.5384324192174,96.298106445436
"s6321",499,685.22641509434,42.6505396364891,653.388496670319,13.3837021881911,1.84915620255669,0.555537201114427,2.24990708447897,59.1929870054237
"s6334",669,966.333333333333,54.0650601591102,952.093170146891,16.2405838974885,2.29092700523848,0.676175815198189,3.08809547567309,82.62714517527
"s6395",668,956.6,52.5780279807094,970.156318924701,16.7185484317471,2.3268298961545,0.669531147102109,3.02600378592709,82.4871559494809
"s6417",617,10770,1704.18312409504,730.829106454245,13.0098281773458,3.80028213788247,0.953368963548619,21.4449447428138,75.3448558236835
"s6292",767,932.432692307692,31.902878758984,928.997142931725,15.2244803450158,3.61171819495439,0.941654779675971,17.1393645348555,96.5868859725552
"s6318",745,745,0,745,13.5953012017057,3.70151039789621,0.935581544557737,15.5235016601148,93.4256730048478
"s6289",582,582,0,582,12.0597738092344,3.84488729633107,0.956244641935093,22.85434388439,70.4998351065643
"s6437",532,532,0,532,11.4999182736553,3.84813845990923,0.955474888818681,22.459236450364,63.6556970598804
"s6347",654,654,0,654,12.713257305466,3.72785890387503,0.945465681641569,18.3370770938662,80.5130062632437
"s6362",881,1007.6,22.8680900398516,1092.04365709787,17.1002962939954,3.01091422554982,0.8040425479645,5.10314861523531,113.207167853185
"s6435",689,1029.75862068966,59.76162260001,1059.07004766222,18.2488070809398,3.71356163426616,0.957464603235268,23.509831247869,85.4477925160903
"s6346",786,1453.61538461538,125.908138317076,1150.57329532268,18.1406004013227,3.45764534501272,0.924692711026638,13.2789270950083,99.3310687629317
"s6340",721,1152.85185185185,74.3741368347705,1149.30067421934,19.0511723292719,3.47171428484016,0.931437770054019,14.5852899006913,89.9945703989074
"s6414",733,1471.63829787234,142.820060671649,1100.85703858337,17.6096679402475,3.49105130324444,0.93567027709332,15.5449138410039,91.7079084618666
"s6324",772,900.727272727273,25.3209399520714,933.643079618175,15.4525334380693,3.55650485099446,0.929657741779721,14.2162055256809,97.3146730422265
"s6378",725,725,0,725,13.3827475144113,3.55776550303845,0.934571409166013,15.2838382617367,90.5631872717675
"s6405",899,1028.02542372881,25.5267160705938,1027.46307546549,15.554257035763,4.01472050871445,0.962058651789472,26.3564698452788,115.869804683585
"s6379",300,434.692307692308,36.0466466050857,448.875456187742,11.8846602191972,0.978965917218426,0.293074227882029,1.41457567320536,33.316022651977
"s6441",526,9706,1580.30452388566,654.934260270037,12.7502956612803,2.60082488141717,0.771039875355817,4.3675727446168,62.8413443430486
"s6339",653,653,0,653,12.6968421632639,3.73249355634052,0.948031601840884,19.2424634089782,80.3716940324414
"s6343",817,1331.88118811881,80.0427797374146,1375.29590925597,21.5452916755764,3.44178151886553,0.934067758725958,15.167086400773,103.825619342105
"s6312",791,791,0,791,13.6550421819616,3.50581468177139,0.928686754823887,14.0226405000983,100.053624415904
"s6427",475,670.258620689655,43.1038149098933,684.954716745068,14.1737092434239,3.00101487431438,0.892198289404347,9.2762906495133,55.9734546517966
"s6300",650,12740,1942.31493799727,789.099132370021,13.7412529112156,3.64097310453452,0.934031072648939,15.1586518100921,79.9550139207956
"s6345",913,14443,2113.20644866248,1025.54918581976,15.8025692184896,4.15163619988569,0.962715056041786,26.8204774860523,117.942320329732
"s6411",685,767.881944444444,17.5693371790938,834.018040541318,14.7219234620506,3.66423111882816,0.951488282978754,20.6135767068819,84.8821842937346
"s6398",692,877.244186046512,36.7525241170357,856.317704408349,14.7011802332487,2.8470980226441,0.807007803296747,5.18155664882974,85.8726458791644
"s6361",903,1029.15909090909,24.405470808119,1032.81635640327,15.5904372804206,3.61124356389659,0.936369084282335,15.7156311318396,116.455466552483
"s6375",417,702.477272727273,64.4882704148078,686.212002170546,15.2261715354512,2.87086045258922,0.908459713409778,10.9241519471801,48.300661857755
"s6357",853,1025.64423076923,32.9742071161022,1022.34846889216,16.1365431150521,3.81657164612819,0.95106754770406,20.4363352556311,109.09861491005
"s6356",895,11335,1740.20877111023,983.008028635138,15.2873367744593,4.17424684938028,0.962088615451083,26.3773009584946,115.280120893809
"s6368",717,717,0,717,13.3665207614543,3.75122404676139,0.945205876239073,18.2501321558333,89.4255940509931
"s6399",603,9648,1562.88900045776,716.483924978415,13.4045723272476,3.60818991128531,0.943868310858491,17.8152486642435,73.402231688596
"s6350",683,14544,2151.76835155685,833.191454178292,14.3954216138659,3.88949822218675,0.961376377198851,25.8908907936586,84.6009660396881
"s6376",697,848.428571428571,31.591608344665,851.201405855428,14.6405334351807,3.99626158692509,0.966883561252981,30.1964836146523,86.5843989511781
"s6322",731,895.09375,32.4063337434107,915.588071474775,15.4897334392889,3.65495868117002,0.943483364598782,17.6939053944185,91.4261183888588
"s6338",605,605,0,605,12.2545994064094,3.77659811375952,0.949408513288742,19.7661714451548,73.6763307480945
"s6372",672,845.532110091743,32.6826970332371,874.204402173913,15.1999445229416,2.06736851503929,0.662737383176058,2.9650484522037,83.0488920897753
"s6442",537,537,0,537,11.5866101363018,3.84853612388439,0.961012453266896,25.6492158084653,64.333458058578
"s6421",590,731.455696202532,30.4746832459774,727.70593752039,13.601295073638,2.1886541747295,0.641543829806462,2.78974134957722,71.5999340967706
"s6424",650,807.178571428571,32.5235911003773,806.002502437571,13.964083782125,3.73194103794224,0.956108132897421,22.7832640990852,79.9554685891379
"s6419",604,604,0,604,12.1186190282688,3.6377687520839,0.944038093106845,17.8692981622168,73.5381768422969
"s6403",745,879.917431192661,26.9476553156262,917.293209547073,15.4698585625884,3.84323327934404,0.957730949191012,23.6579715148787,93.4305106492184
"s6381",444,822.065217391304,80.5697901364,761.547141222374,15.6523593419668,1.31427859442913,0.396517487805897,1.6570488453166,51.8527026948192
"s6406",405,675.277777777778,65.9176454483891,592.357347699282,12.8847161795407,1.16468833017914,0.346047640660408,1.52916337974508,46.7325312226365
"s6408",713,873.416666666667,31.8413774624501,889.557656674893,15.3152886110882,3.6678418926697,0.949512203754317,19.8067666715698,88.854507134276
"s6412",615,948.405797101449,63.2358961171893,935.159949600277,16.5319993473313,3.48563359157494,0.944763602079188,18.1040045629626,75.0654281609758
"s6331",544,544,0,544,11.6085034755207,3.9107199196382,0.961845397277134,26.2091577066979,65.2886158840644
"s6333",744,899.741573033708,31.7754311651926,891.186511294726,14.9332190902632,3.7753894505136,0.950754499269573,20.3064236360202,93.282656479481
"s6288",643,787.379310344828,30.1488889687989,798.163689521052,14.1790063812685,2.93304420421368,0.804978639842673,5.1276434498933,78.9745236025387
"s6365",1094,1381.10067114094,44.3364324165242,1401.93187375114,19.0735530713372,4.09517832209484,0.963859567382619,27.6698403305521,145.224675289871
"s6335",647,647,0,647,12.6368857314285,3.67628321158689,0.939833452651031,16.6205315754609,79.5321035865154
"s6352",854,1334.02857142857,74.5738301917011,1336.85737813197,20.5568398829062,3.56486238501005,0.93714708166186,15.9101602032247,109.236125659988
"s6364",1006,24659,3211.46662298935,1156.72059204179,16.5678260846307,3.97492352703014,0.955903252687687,22.6774095811998,131.852562859904
"s6295",554,695.328125,32.3227599625107,689.102053473556,13.3458484641668,3.20591979767715,0.893920947500318,9.42693186294246,66.6575437301742
"s6349",947,1065.07936507937,23.4969723686602,1080.16289747298,16.3799665448197,4.02997409959228,0.959114797675565,24.4587269512508,123.006296310002
"s6330",889,1059.85106382979,30.1588459505032,1106.74454791479,16.922547277452,2.83705863606289,0.765964277179836,4.27285197298026,114.394713430846
"s6302",710,812.387755102041,20.3863820259239,895.893334308536,15.9406304931059,3.63157173498232,0.942383915523746,17.3562644718097,88.4270327689351
"s6301",700,1392.44897959184,132.870962584935,1106.98852329797,18.0206922411773,3.44847653568574,0.924765841769431,13.291834766534,87.0101067236958
"s6382",729,871.592592592593,28.1755109933637,915.657085170748,15.7149779436533,3.12895247194912,0.878038116553221,8.19928301973438,91.1414517052646
"s6326",769,15994,2308.54038549685,912.172739706005,15.0029463059115,3.69403922630943,0.939409557464266,16.5042531156666,96.878778214655
"s6428",487,762.518518518518,58.485473088975,732.101317712513,14.7413997468225,1.61547640224364,0.46932454239397,1.88439089403376,57.5796152676698
"s6303",727,1365.01851851852,119.379046593624,1111.39986666312,17.7548275281526,3.61094080854014,0.942303068242716,17.3319441700427,90.8522660708808
"s6401",696,1156.70930232558,76.9508472761755,1205.64770197474,20.201742963642,2.42742152015712,0.718395878764131,3.55108439326571,86.4376090610254
"s6410",674,1519.55263157895,174.552176108259,1087.42337183068,17.6369893059787,3.50222927601661,0.93946721845482,16.5199743754322,83.3288031457779
"s6344",657,657,0,657,12.6869580321521,3.67097520691256,0.943061230170116,17.5627257664277,80.9307039249484
"s6369",975,975,0,975,15.5109886606486,4.19595261463621,0.965921657397855,29.3441500860153,127.187395661414
"s6320",851,978.96992481203,24.6207349157993,1001.24666187078,15.8663911296789,3.73947212840957,0.951844842981829,20.766207856464,108.795266386338
"s6431",596,11921,1849.48912505526,743.705884560462,13.6602378539756,3.67785144386221,0.953718703961677,21.6070007886547,72.4329223365217
"s6384",617,617,0,617,12.2716418163471,3.55930251769298,0.923149558815147,13.0122870419786,75.3440833567342
"s6283",1182,1888.01123595506,108.976371616326,1575.81402740792,20.3699887297298,3.95635472844098,0.94788211555107,19.1872715205831,158.787154822688
"s6290",736,902.373737373737,32.4786457908542,927.331760954714,15.6178615194723,3.87691019328415,0.959995897290801,24.9974360697274,92.1425353686584
"s6281",792,940.966101694915,28.4622798056718,973.091910854331,15.9224916059594,3.81084521156013,0.957819585796349,23.7076856375072,100.204588342872
"s6402",629,629,0,629,12.5246973821767,3.93630588821894,0.964955902157997,28.5354756315464,77.0147821943177
"s6385",738,738,0,738,13.4368441416802,3.86601885781977,0.956880442053943,23.1913323705915,92.42426948513
"s6436",654,748.2,19.7348143211059,810.153562258237,14.4688717953152,3.60251505071553,0.948576361541913,19.446309712508,80.5116737729896
"s6391",697,16807,2408.34799762124,868.78441662082,14.8979617705657,3.81564855885754,0.955889415034546,22.6702955942019,86.5827243685195
"s6433",623,623,0,623,12.4276396765184,3.73520027361211,0.94695892033119,18.8533115510473,76.1838663512898
"s6307",668,12914,1961.06280889346,805.982719206998,14.1504339175245,3.93072022172232,0.96361585305352,27.4844976157051,82.4878413597301
"s6342",703,815.982456140351,23.3044990219193,852.270366755709,14.9528307764019,3.32336963356581,0.907823488835586,10.8487508082868,87.4326325955977
"s6323",785,957.375,32.2752324010341,1002.39515320504,16.4167457415389,3.54646725608717,0.918768869297149,12.3105512793866,99.1925677213434
"s6359",883,1009.39130434783,26.8054250490008,987.177957711374,15.3801022318438,3.72366628236127,0.94206987658454,17.2621762399548,113.502092802461
"s6358",759,888.888888888889,26.2441330939005,907.35436220489,15.3672248439092,3.55453218306975,0.928197863442883,13.9271621702304,95.442960763214
"s6397",740,863.164473684211,23.1667942002481,942.596890858224,15.8509703810374,2.62413122276957,0.748809857098332,3.98104793622999,92.706785128343
"s6432",299,464.085714285714,44.0483365113513,464.21425192269,12.401754636713,0.866896402863101,0.255870146405953,1.343851473194,33.1907301638099
"s6440",634,784.028571428571,29.5130489457768,846.891112285093,15.4449665448548,2.01896796714098,0.588814006664285,2.43198945539846,77.7160514867123
"s6341",684,809.833333333333,26.8710137292316,827.499073592609,14.5913641179196,3.52108602057571,0.92619940167149,13.5500256454382,84.7442540174667
"s5733",734,16310,2348.29293383107,890.038381828434,14.8286297588685,3.57154505518119,0.92390626000433,13.1416855060206,91.8582822337296
"s5694",914,19635,2695.2703955529,1062.80838026969,16.156313533709,4.08299698371671,0.959830404169627,24.8944501264783,118.093768194936
"s5774",494,494,0,494,10.9512168181244,3.93217364583733,0.964360475054376,28.0587353935195,58.5178266799654
"s5766",626,1101.01538461538,86.7886764991809,1054.54559271033,18.7852554814655,2.35902246398918,0.669240635153758,3.02334599192638,76.5964271379293
"s5675",630,630,0,630,12.2269543508763,2.48657615856166,0.689839431176028,3.22413646515956,77.1518976526095
"s5776",763,885.25,25.0671552461915,896.480531111632,14.8566456877271,3.7380809067406,0.95497351531018,22.2091510560694,96.0109322123137
"s5651",639,639,0,639,12.604989448565,3.87595501361252,0.959415862070691,24.6401685737871,78.4109880535237
"s5760",375,521.270833333333,36.1656519061254,529.597722395866,12.3343294987538,1.31851407390682,0.391256425786355,1.64272781243197,42.8406392912258
"s5678",707,876.304347826087,33.5995912720421,889.866530637189,15.3314217025843,2.53605471289011,0.690947994290713,3.23570137558227,88.0060354041451
"s5645",663,811.348314606742,30.5978311436264,830.669798087413,14.7447986003949,3.71679618008936,0.947288458192915,18.9711771979622,81.7811339578659
"s5650",700,700,0,700,12.9914257438182,3.78226153566073,0.947913970706113,19.1990062125422,87.0066025379326
"s5657",720,830.509259259259,23.2323319258596,859.05124242583,15.0629457085911,3.69797827825373,0.947945159852924,19.2105094775931,89.8530584997744
"s5667",1124,1779.11340206186,99.2779583412312,1526.58780102395,20.4712783428398,3.76369669488743,0.949301322946361,19.7243805581356,149.821344391481
"s5670",871,28132,3571.94950847958,1087.0599626143,16.232989177001,3.94856997209565,0.961845026795847,26.2089032181831,111.737919426718
"s5704",1086,1788.74324324324,115.848516361509,1429.65350874431,19.098293790713,3.70125170499736,0.919628149534006,12.4421671792054,143.998126894077
"s5683",816,999.0625,33.8112896073193,1022.82954071097,16.1740033067738,3.45004278486298,0.902264346430641,10.2316806966492,103.689012279118
"s5643",855,1296.71794871795,67.2787765409851,1319.69737282173,20.6208874473208,3.42864638503271,0.924513174287322,13.2473446930495,109.379966319857
"s5648",624,624,0,624,12.4835789575644,3.88996593577551,0.958053349812612,23.8398059328384,76.3171254970395
"s5702",890,1047.53,31.0485247149043,1041.63098543804,16.1923689353246,3.93945294837466,0.956886828979502,23.1947680100947,114.543210271609
"s5739",656,780.779069767442,27.0238181364749,785.224295706849,13.6729837658696,3.82891475213804,0.961038011926756,25.6660414278685,80.7975230718982
"s5701",893,989.336206896552,20.6106326292415,996.244389428127,15.5832418597781,3.94094858681684,0.961976006746795,26.2991841320009,114.985564002186
"s5769",618,618,0,618,12.303142440688,3.86722568404387,0.962389584750762,26.5883796648656,75.4813764939458
"s5707",1012,1420.73913043478,74.9306204171827,1235.92936163203,17.775778970666,3.96629451532812,0.946436974200406,18.6695950251486,132.758125254554
"s5725",713,849.296703296703,28.4865966782432,857.945879585072,14.7337116673726,3.65524281132191,0.936888431660339,15.8449556287065,88.8542741086729
"s5692",977,1219.77419354839,44.5171051663664,1175.93689698104,16.9657605714023,3.93634737209027,0.931820765599142,14.667222487723,127.490565508735
"s5669",387,603.243243243243,54.1323357011542,548.142910889607,12.3813061601474,1.68038176745922,0.538552353283248,2.16709307570448,44.3923866139177
"s5737",621,1126.48837209302,105.939855345077,925.237969084474,16.1292891937232,3.58703012867799,0.947679085166773,19.1128156529278,75.900589224531
"s5679",712,13432,2017.66257418131,843.45567496909,14.5289770925058,2.96491980075562,0.798207365592737,4.95558226363096,88.7163563293456
"s5716",686,785.798165137615,21.4789302101526,812.855464173568,14.271969982047,2.85787687713482,0.805290026706844,5.13584375307985,85.0276266456181
"s5748",468,781.870967741935,78.892741005971,625.550620298125,12.8647340205883,3.15813392113331,0.91542899228964,11.8243831671584,55.0402527215761
"s5654",1129,1760.9,95.3102617184701,1516.27366691547,20.1931934908743,3.74978942502237,0.93985309056001,16.6259581632823,150.592335569775
"s5689",938,1845.51388888889,145.988784894155,1511.94354429146,21.1375115588488,3.78277728425201,0.951513821362231,20.6244341809406,121.657343543747
"s5729",701,1478,154.436286756304,1113.71449690559,18.4727128534923,2.68759833814616,0.738543155716549,3.82472297767,87.1510111726246
"s5723",506,747.081967213115,50.3763335139431,739.736716717383,14.591930361287,1.49571255063391,0.433035661168636,1.76377936231618,60.136084192499
"s5734",427,793.063829787234,77.8060444328674,784.855506941068,16.5695302265197,2.79550880410902,0.902020778115208,10.2062455770045,49.6129839129138
"s5655",708,867.725274725275,32.2068455821034,891.527217548922,15.3364866317504,3.88539249147236,0.960546902054711,25.3465520346903,88.1467883849357
"s5690",797,935.31914893617,25.7199600550596,999.34582340728,16.1614166093908,3.72766231553808,0.946224083389722,18.5956848908247,100.923770686149
"s5735",645,15870,2308.51557618423,822.908939469054,14.5411961637942,3.68938294164686,0.95248898491031,21.0477506766005,79.2567077224756
"s5731",697,1237.46753246753,91.3331157375286,1213.78853362052,19.8020094695619,2.00380090380932,0.563569905257813,2.29131769794824,86.5801451884685
"s5773",506,855.584905660377,71.818437258391,825.346046297073,16.4036887590764,1.71088799532343,0.511363598830181,2.046511470709,60.1330352256181
"s5649",731,1430.6,133.072236178661,1121.62181442133,18.0503615714394,3.60248522787891,0.934147751528232,15.1855103387809,91.4264073912299
"s5758",697,1409.27906976744,143.011721259159,1077.59671220735,17.3678300316986,3.71675037207584,0.953503557214835,21.5070216149751,86.5825433503862
"s5709",425,676.875,56.4195206757834,653.358979970382,14.119306030062,1.61509292486169,0.589762769503321,2.43761396007205,49.3505066227176
"s5754",592,592,0,592,12.1430104464545,3.88314218677981,0.962491465434372,26.6605990231457,71.8800386513286
"s5646",635,635,0,635,12.5679256802987,3.80683102856857,0.953787280485881,21.6390641042988,77.8523211679831
"s5676",692,14387,2132.43563117445,836.811838286517,14.4647466174184,3.64431134092237,0.93529512845948,15.454786883763,85.8749323036246
"s5740",586,721.209302325581,28.7472441250615,759.163906844106,14.6284412138565,3.44548726562952,0.928796484038368,14.0442502943093,71.0518270168748
"s5673",925,1074.27205882353,27.4833054400136,1095.27399712012,16.5568811896808,3.61501524976109,0.923427005822771,13.0594344748422,119.720257305068
"s5653",677,836.176470588235,32.7372720665887,854.036333193697,14.8434563807309,3.63392202299866,0.937435201662633,15.983428806207,83.755122044063
"s5714",734,892.155339805825,30.894789400586,925.482596003184,15.573530425638,3.66638555161589,0.94299685511905,17.5428917490164,91.8549404248225
